__v,_id,auction.count,auction.ending,auction.id,auction.name,auction.price,auction.seller,id,sales
0,61bcf6c291d31c9d3da9f015,1,1639793751897,HUB_CRYPTS_TRAVEL_SCROLL,Travel Scroll To Hub Crypts,438000,bb855349dfd84125a7505fc2cf543ad5,HUB_CRYPTS_TRAVEL_SCROLL,"[{""price"":555000,""count"":1},{""price"":900000,""count"":1},{""price"":444000,""count"":1},{""price"":1000000,""count"":1},{""price"":444000,""count"":1},{""price"":6666666,""count"":1},{""price"":450000,""count"":1},{""price"":444000,""count"":1},{""price"":1250000,""count"":1},{""price"":555000,""count"":1},{""price"":999999,""count"":1},{""price"":444000,""count"":1},{""price"":438000,""count"":1},{""price"":900000,""count"":2},{""price"":439000,""count"":1},{""price"":444000,""count"":1},{""price"":444000,""count"":1},{""price"":444000,""count"":1},{""price"":900000,""count"":2}]"
0,61bcf6c291d31c9d3da9f027,1,1639794452274,SUPERIOR_DRAGON_CHESTPLATE,Superior Dragon Chestplate,12500000,eefdf6e27464423d8ae50888a68c9523,SUPERIOR_DRAGON_CHESTPLATE,"[{""price"":18000000,""count"":1},{""price"":18400000,""count"":1},{""price"":199000000,""count"":1},{""price"":19999000,""count"":1},{""price"":13300000,""count"":1},{""price"":31500000,""count"":1},{""price"":39000000,""count"":1},{""price"":16000000,""count"":1},{""price"":45000000,""count"":1},{""price"":26000000,""count"":1},{""price"":35000000,""count"":1},{""price"":15000000,""count"":1},{""price"":33000000,""count"":1},{""price"":59999999,""count"":1},{""price"":25000000,""count"":1},{""price"":600000000,""count"":1},{""price"":25000000,""count"":1},{""price"":21999998,""count"":1},{""price"":30000000,""count"":1},{""price"":13500000,""count"":1},{""price"":50000000,""count"":1},{""price"":19900000,""count"":1},{""price"":40000000,""count"":1},{""price"":38500000,""count"":1},{""price"":89999999,""count"":1},{""price"":23000000,""count"":1},{""price"":61999999,""count"":1},{""price"":42000000,""count"":1},{""price"":24000000,""count"":1},{""price"":13000000,""count"":1},{""price"":35000000,""count"":1},{""price"":50000000,""count"":1},{""price"":72000000,""count"":1},{""price"":12999999,""count"":1},{""price"":19999000,""count"":1},{""price"":15000000,""count"":1},{""price"":35000000,""count"":1},{""price"":71000000,""count"":1},{""price"":25000000,""count"":1},{""price"":24390000,""count"":1},{""price"":26500000,""count"":1},{""price"":24000000,""count"":1},{""price"":13300000,""count"":1},{""price"":41000000,""count"":1},{""price"":15000000,""count"":1},{""price"":12950000,""count"":1},{""price"":14000000,""count"":1},{""price"":75000000,""count"":1},{""price"":55000000,""count"":1},{""price"":70000000,""count"":1},{""price"":42000000,""count"":1},{""price"":31000000,""count"":1},{""price"":38100000,""count"":1},{""price"":13500000,""count"":1},{""price"":25000000,""count"":1},{""price"":12500000,""count"":1},{""price"":13500000,""count"":1},{""price"":18000000,""count"":1},{""price"":31750000,""count"":1},{""price"":25000000,""count"":1},{""price"":58000000,""count"":1},{""price"":23000000,""count"":1}]"
0,61bcf6c291d31c9d3da9f02f,1,1639795386921,END_BOOTS,Ender Boots,60000,ed1dd3fd0aa94631a34344bdbb6745f3,END_BOOTS,"[{""price"":3000000,""count"":1},{""price"":100000,""count"":1},{""price"":80000,""count"":1},{""price"":74000,""count"":1},{""price"":600000,""count"":1},{""price"":200000,""count"":1},{""price"":500000,""count"":1},{""price"":600000,""count"":1},{""price"":80000,""count"":1},{""price"":80000,""count"":1},{""price"":80000,""count"":1},{""price"":600000,""count"":1},{""price"":1000000,""count"":1},{""price"":150000,""count"":1},{""price"":90000,""count"":1},{""price"":10000000,""count"":1},{""price"":600000,""count"":1},{""price"":600000,""count"":1},{""price"":5000000,""count"":1},{""price"":70000,""count"":1},{""price"":550000,""count"":1},{""price"":100000,""count"":1},{""price"":80000,""count"":1},{""price"":600000,""count"":1},{""price"":74000,""count"":1},{""price"":75000,""count"":1},{""price"":74000,""count"":1},{""price"":7000000,""count"":1},{""price"":130000,""count"":1},{""price"":100000,""count"":1},{""price"":600000,""count"":1},{""price"":110000,""count"":1},{""price"":80000,""count"":1},{""price"":75000,""count"":1},{""price"":600000,""count"":1},{""price"":600000,""count"":1},{""price"":60000,""count"":1},{""price"":350000,""count"":1},{""price"":600000,""count"":1},{""price"":80000,""count"":1},{""price"":80000,""count"":1},{""price"":500000,""count"":1},{""price"":73000,""count"":1},{""price"":8000000,""count"":1},{""price"":19000000,""count"":1},{""price"":600000,""count"":1},{""price"":500000,""count"":1},{""price"":5000000,""count"":1},{""price"":900000,""count"":1},{""price"":600000,""count"":1},{""price"":1900000,""count"":1},{""price"":500000,""count"":1},{""price"":110000,""count"":1},{""price"":74000,""count"":1},{""price"":73000,""count"":1},{""price"":150000,""count"":1},{""price"":120000,""count"":1}]"
0,61bcf6c291d31c9d3da9f044,1,1639887827016,DIVAN_HELMET,Helmet Of Divan,28000000,ad514ad00ff04248bf3ef23bf4e0e581,DIVAN_HELMET,"[{""price"":115990000,""count"":1},{""price"":28000000,""count"":1},{""price"":96111111,""count"":1},{""price"":70000000,""count"":1},{""price"":34469420,""count"":1},{""price"":133330000,""count"":1},{""price"":64000000,""count"":1},{""price"":83899000,""count"":1},{""price"":78000000,""count"":1},{""price"":102000000,""count"":1},{""price"":88000000,""count"":1},{""price"":80999000,""count"":1},{""price"":50000000,""count"":1},{""price"":79000000,""count"":1},{""price"":78000000,""count"":1},{""price"":69800000,""count"":1},{""price"":70500000,""count"":1},{""price"":104500000,""count"":1},{""price"":73900000,""count"":1},{""price"":30000000,""count"":1},{""price"":28000000,""count"":1},{""price"":115000000,""count"":1},{""price"":66555555,""count"":1},{""price"":117000000,""count"":1},{""price"":64500000,""count"":1},{""price"":99000000,""count"":1},{""price"":105000000,""count"":1},{""price"":100000000,""count"":1},{""price"":120000000,""count"":1},{""price"":71000000,""count"":1},{""price"":75000000,""count"":1},{""price"":95000000,""count"":1},{""price"":119000000,""count"":1},{""price"":30900000,""count"":1},{""price"":50000000,""count"":1},{""price"":59000000,""count"":1},{""price"":95000000,""count"":1},{""price"":75000000,""count"":1},{""price"":130000000,""count"":1},{""price"":75000000,""count"":1},{""price"":59000000,""count"":1},{""price"":87000000,""count"":1},{""price"":98900000,""count"":1},{""price"":67000000,""count"":1},{""price"":111000000,""count"":1},{""price"":75000000,""count"":1},{""price"":69999999,""count"":1},{""price"":57000000,""count"":1},{""price"":52690000,""count"":1},{""price"":58000000,""count"":1},{""price"":75000000,""count"":1},{""price"":30000000,""count"":1},{""price"":133000000,""count"":1},{""price"":52000000,""count"":1},{""price"":65999999,""count"":1},{""price"":30000000,""count"":1},{""price"":45500000,""count"":1},{""price"":84000000,""count"":1},{""price"":60000000,""count"":1},{""price"":107000000,""count"":1},{""price"":89988000,""count"":1},{""price"":118000000,""count"":1},{""price"":34999000,""count"":1},{""price"":59999999,""count"":1},{""price"":100000000,""count"":1},{""price"":48500000,""count"":1},{""price"":54000000,""count"":1},{""price"":87000000,""count"":1},{""price"":52000000,""count"":1},{""price"":39000000,""count"":1},{""price"":65000000,""count"":1},{""price"":86000000,""count"":1},{""price"":38000000,""count"":1},{""price"":57000000,""count"":1},{""price"":80000000,""count"":1},{""price"":28000000,""count"":1},{""price"":50000000,""count"":1},{""price"":28699999,""count"":1},{""price"":78900000,""count"":1},{""price"":46700000,""count"":1},{""price"":67000000,""count"":1},{""price"":60000000,""count"":1},{""price"":35000000,""count"":1}]"
0,61bcf6c291d31c9d3da9f048,1,1639946227002,END_STONE_SWORD,End Stone Sword,180000,310378578cd547fbb0c9d9d2737da0dc,END_STONE_SWORD,"[{""price"":290000,""count"":1},{""price"":200000,""count"":1},{""price"":200000,""count"":1},{""price"":200000,""count"":1},{""price"":800000,""count"":1},{""price"":350000,""count"":1},{""price"":200000,""count"":1},{""price"":180000,""count"":1},{""price"":290000,""count"":1},{""price"":200000,""count"":1},{""price"":246000,""count"":1},{""price"":290000,""count"":1},{""price"":200000,""count"":1},{""price"":180000,""count"":1},{""price"":200000,""count"":1},{""price"":200000,""count"":1},{""price"":250000,""count"":1},{""price"":800000,""count"":1},{""price"":200000,""count"":1},{""price"":200000,""count"":1},{""price"":250000,""count"":1},{""price"":180000,""count"":1},{""price"":200000,""count"":1},{""price"":199000,""count"":1},{""price"":200000,""count"":1},{""price"":800000,""count"":1},{""price"":249000,""count"":1},{""price"":500000,""count"":1},{""price"":290000,""count"":1},{""price"":200000,""count"":1},{""price"":350000,""count"":1},{""price"":250000,""count"":1},{""price"":180000,""count"":1},{""price"":290000,""count"":1},{""price"":180000,""count"":1},{""price"":200000,""count"":1},{""price"":200000,""count"":1},{""price"":200000,""count"":1},{""price"":2500000,""count"":1},{""price"":245000,""count"":1},{""price"":200000,""count"":1},{""price"":350000,""count"":1},{""price"":200000,""count"":1},{""price"":248000,""count"":1},{""price"":540000,""count"":1},{""price"":200000,""count"":1},{""price"":800000,""count"":1},{""price"":290000,""count"":1},{""price"":180000,""count"":1},{""price"":450000,""count"":1},{""price"":199000,""count"":1},{""price"":200000,""count"":1},{""price"":1699999,""count"":1},{""price"":200000,""count"":1},{""price"":180000,""count"":1},{""price"":180000,""count"":1},{""price"":199000,""count"":1},{""price"":180000,""count"":1},{""price"":800000,""count"":1},{""price"":800000,""count"":1},{""price"":180000,""count"":1},{""price"":252000,""count"":1},{""price"":290000,""count"":1},{""price"":200000,""count"":1},{""price"":180000,""count"":1},{""price"":199000,""count"":1},{""price"":290000,""count"":1},{""price"":280000,""count"":1},{""price"":980000,""count"":1},{""price"":200000,""count"":1},{""price"":200000,""count"":1},{""price"":200000,""count"":1},{""price"":290000,""count"":1},{""price"":500000,""count"":1},{""price"":200000,""count"":1},{""price"":250000,""count"":1},{""price"":247000,""count"":1},{""price"":290000,""count"":1},{""price"":800000,""count"":1},{""price"":251000,""count"":1},{""price"":180000,""count"":1},{""price"":290000,""count"":1},{""price"":200000,""count"":1},{""price"":253000,""count"":1},{""price"":180000,""count"":1},{""price"":200000,""count"":1},{""price"":180000,""count"":1},{""price"":250000,""count"":1},{""price"":200000,""count"":1},{""price"":200000,""count"":1}]"
0,61bcf6c291d31c9d3da9f059,1,1639795369018,ZOMBIE_KNIGHT_CHESTPLATE,Smart Zombie Knight Chestplate,45000,ae28a82257fc4227a27e6e5c348ddd10,ZOMBIE_KNIGHT_CHESTPLATE,"[{""price"":1200000,""count"":1},{""price"":500000,""count"":1},{""price"":75000,""count"":1},{""price"":2300000,""count"":1},{""price"":1200000,""count"":1},{""price"":3200000,""count"":1},{""price"":20000000,""count"":1},{""price"":300000,""count"":1},{""price"":1350000,""count"":1},{""price"":1500000,""count"":1},{""price"":70000,""count"":1},{""price"":700000,""count"":1},{""price"":450000,""count"":1},{""price"":300000,""count"":1},{""price"":120000,""count"":1},{""price"":1989000,""count"":1},{""price"":3800000,""count"":1},{""price"":7500000,""count"":1},{""price"":2450000,""count"":1},{""price"":500000,""count"":1},{""price"":300000,""count"":1},{""price"":200000,""count"":1},{""price"":2800000,""count"":1},{""price"":100000,""count"":1},{""price"":74000,""count"":1},{""price"":2400000,""count"":1},{""price"":8000000,""count"":1},{""price"":400000,""count"":1},{""price"":80000,""count"":1},{""price"":150000,""count"":1},{""price"":300000,""count"":1},{""price"":5000000,""count"":1},{""price"":4500000,""count"":1},{""price"":75000,""count"":1},{""price"":300000,""count"":1},{""price"":300000,""count"":1},{""price"":1700000,""count"":1},{""price"":4500000,""count"":1},{""price"":650000,""count"":1},{""price"":100000,""count"":1},{""price"":184999,""count"":1},{""price"":1799000,""count"":1},{""price"":300000,""count"":1},{""price"":125000,""count"":1},{""price"":600000,""count"":1},{""price"":699000,""count"":1},{""price"":1790000,""count"":1},{""price"":1000000,""count"":1},{""price"":700000,""count"":1},{""price"":3500000,""count"":1},{""price"":82000,""count"":1},{""price"":779000,""count"":1},{""price"":1269000,""count"":1},{""price"":6800000,""count"":1},{""price"":4500000,""count"":1},{""price"":125000,""count"":1},{""price"":899999000,""count"":1},{""price"":1969000,""count"":1},{""price"":19999999,""count"":1},{""price"":888888,""count"":1},{""price"":899000,""count"":1},{""price"":1599000,""count"":1},{""price"":300000,""count"":1},{""price"":989999,""count"":1},{""price"":6000000,""count"":1},{""price"":300000,""count"":1},{""price"":300000,""count"":1},{""price"":600000,""count"":1},{""price"":1000000,""count"":1},{""price"":45000,""count"":1},{""price"":4500000,""count"":1},{""price"":1900000,""count"":1},{""price"":5000000,""count"":1},{""price"":100000,""count"":1},{""price"":699999,""count"":1},{""price"":2200000,""count"":1},{""price"":1000000,""count"":1},{""price"":2799000,""count"":1},{""price"":650000,""count"":1},{""price"":510000,""count"":1},{""price"":700000,""count"":1},{""price"":1300000,""count"":1},{""price"":950000,""count"":1},{""price"":100000000,""count"":1},{""price"":6800000,""count"":1},{""price"":1199000,""count"":1},{""price"":500000,""count"":1},{""price"":2350000,""count"":1},{""price"":1000000,""count"":1}]"
0,61bcf6c291d31c9d3da9f06b,1,1639946546831,GEMSTONE_GAUNTLET,Gemstone Gauntlet,19699000,0a23ac4f37de4fe5b2666e4b3cf60b50,GEMSTONE_GAUNTLET,"[{""price"":64999999,""count"":1},{""price"":107000000,""count"":1},{""price"":38900000,""count"":1},{""price"":120000000,""count"":1},{""price"":19799900,""count"":1},{""price"":19699000,""count"":1},{""price"":46000000,""count"":1},{""price"":42000000,""count"":1},{""price"":45000000,""count"":1},{""price"":25500000,""count"":1},{""price"":112000000,""count"":1},{""price"":35000000,""count"":1},{""price"":19800000,""count"":1},{""price"":45000000,""count"":1},{""price"":70000000,""count"":1},{""price"":98980000,""count"":1},{""price"":52000000,""count"":1},{""price"":38000000,""count"":1},{""price"":19800000,""count"":1},{""price"":23999999,""count"":1},{""price"":107500000,""count"":1},{""price"":19800000,""count"":1},{""price"":19700000,""count"":1},{""price"":54000000,""count"":1},{""price"":19800000,""count"":1},{""price"":54500000,""count"":1},{""price"":34000000,""count"":1},{""price"":49999990,""count"":1},{""price"":19800000,""count"":1},{""price"":22500000,""count"":1},{""price"":60000000,""count"":1},{""price"":53000000,""count"":1},{""price"":22400000,""count"":1},{""price"":21690000,""count"":1},{""price"":20000000,""count"":1},{""price"":25000000,""count"":1},{""price"":73000000,""count"":1},{""price"":41000000,""count"":1},{""price"":41000000,""count"":1},{""price"":52000000,""count"":1},{""price"":118000000,""count"":1},{""price"":150000000,""count"":1},{""price"":1000000000,""count"":1},{""price"":60690000,""count"":1},{""price"":35000000,""count"":1},{""price"":19800000,""count"":1},{""price"":65000000,""count"":1},{""price"":19900000,""count"":1},{""price"":27500000,""count"":1},{""price"":56900000,""count"":1},{""price"":41500000,""count"":1},{""price"":46900000,""count"":1},{""price"":113000000,""count"":1},{""price"":19799000,""count"":1},{""price"":41500000,""count"":1},{""price"":49500000,""count"":1},{""price"":99990000,""count"":1},{""price"":119999999,""count"":1},{""price"":19799000,""count"":1},{""price"":39999000,""count"":1},{""price"":19799999,""count"":1},{""price"":24999000,""count"":1},{""price"":60000000,""count"":1},{""price"":44000000,""count"":1},{""price"":48000000,""count"":1},{""price"":19800000,""count"":1},{""price"":30000000,""count"":1},{""price"":19800000,""count"":1},{""price"":52000000,""count"":1},{""price"":68000000,""count"":1},{""price"":26000000,""count"":1},{""price"":19799999,""count"":1},{""price"":118000000,""count"":1},{""price"":19800000,""count"":1},{""price"":45450000,""count"":1},{""price"":34900000,""count"":1},{""price"":50000000,""count"":1},{""price"":70999999,""count"":1},{""price"":19800000,""count"":1},{""price"":41500000,""count"":1},{""price"":49900000,""count"":1},{""price"":25999999,""count"":1},{""price"":19800000,""count"":1},{""price"":100000000,""count"":1},{""price"":30000000,""count"":1},{""price"":39999999,""count"":1},{""price"":32000000,""count"":1},{""price"":19800000,""count"":1},{""price"":39999999,""count"":1},{""price"":72000000,""count"":1},{""price"":22900000,""count"":1},{""price"":36000000,""count"":1},{""price"":25000000,""count"":1},{""price"":39500000,""count"":1},{""price"":49000000,""count"":1},{""price"":19999999,""count"":1},{""price"":50000000,""count"":1},{""price"":19999999,""count"":1},{""price"":115000000,""count"":1},{""price"":19800000,""count"":1},{""price"":25000000,""count"":1},{""price"":52000000,""count"":1},{""price"":43000000,""count"":1},{""price"":42000000,""count"":1},{""price"":19800000,""count"":1},{""price"":19700000,""count"":1},{""price"":40000000,""count"":1},{""price"":37300000,""count"":1},{""price"":29000000,""count"":1},{""price"":19799999,""count"":1},{""price"":46000000,""count"":1},{""price"":19799999,""count"":1},{""price"":34000000,""count"":1},{""price"":23999000,""count"":1},{""price"":19800000,""count"":1},{""price"":39000000,""count"":1},{""price"":43333333,""count"":1},{""price"":19799000,""count"":1},{""price"":47999999,""count"":1},{""price"":45200000,""count"":1},{""price"":48000000,""count"":1},{""price"":106000000,""count"":1},{""price"":109000000,""count"":1},{""price"":39999000,""count"":1},{""price"":19800000,""count"":1},{""price"":19800000,""count"":1},{""price"":19799999,""count"":1},{""price"":19900000,""count"":1},{""price"":19799000,""count"":1},{""price"":32000000,""count"":1},{""price"":49000000,""count"":1},{""price"":19800000,""count"":1},{""price"":29300000,""count"":1},{""price"":46000000,""count"":1},{""price"":69000000,""count"":1},{""price"":150000000,""count"":1},{""price"":27000000,""count"":1},{""price"":35999999,""count"":1},{""price"":19800000,""count"":1},{""price"":29000000,""count"":1},{""price"":115000000,""count"":1},{""price"":50000000,""count"":1},{""price"":22200000,""count"":1},{""price"":19700000,""count"":1},{""price"":19999999,""count"":1},{""price"":100000000,""count"":1},{""price"":25500000,""count"":1},{""price"":49999999,""count"":1},{""price"":119999999,""count"":1},{""price"":62000000,""count"":1},{""price"":19999999,""count"":1},{""price"":23000000,""count"":1},{""price"":19799999,""count"":1},{""price"":20000000,""count"":1},{""price"":35000000,""count"":1},{""price"":29000000,""count"":1},{""price"":54900000,""count"":1},{""price"":19800000,""count"":1},{""price"":19700000,""count"":1},{""price"":62000000,""count"":1},{""price"":19800000,""count"":1},{""price"":75000000,""count"":1},{""price"":48000000,""count"":1},{""price"":107499000,""count"":1},{""price"":19799000,""count"":1},{""price"":19799999,""count"":1},{""price"":63000000,""count"":1},{""price"":46000000,""count"":1},{""price"":110000000,""count"":1},{""price"":117500000,""count"":1},{""price"":38000000,""count"":1},{""price"":47000000,""count"":1},{""price"":42000000,""count"":1}]"
0,61bcf6c291d31c9d3da9f07e,1,1639795113317,VAMPIRE_WITCH_MASK,Vampire Witch Mask,9999999,109a8e1bf0d14c53b31b1d4cad3cc6d0,VAMPIRE_WITCH_MASK,"[{""price"":13000000,""count"":1},{""price"":12599000,""count"":1},{""price"":10950000,""count"":1},{""price"":12599000,""count"":1},{""price"":12000000,""count"":1},{""price"":16499999,""count"":1},{""price"":9999999,""count"":1},{""price"":12599000,""count"":1},{""price"":12000000,""count"":1},{""price"":29000000,""count"":1},{""price"":12599000,""count"":1},{""price"":12650000,""count"":1},{""price"":12990000,""count"":1},{""price"":12800000,""count"":1},{""price"":14000000,""count"":1},{""price"":10000000,""count"":1},{""price"":10000000,""count"":1},{""price"":10001000,""count"":1},{""price"":12599000,""count"":1}]"
0,61bcf6c291d31c9d3da9f08a,1,1639937043449,WISE_SHIMMER,Shimmer Skin,50000000,8f52186452a9474194127de4a027edb0,WISE_SHIMMER,"[{""price"":72000000,""count"":1},{""price"":50000000,""count"":1},{""price"":68000000,""count"":1},{""price"":58000000,""count"":1},{""price"":73000000,""count"":1},{""price"":73000000,""count"":1},{""price"":58000000,""count"":1},{""price"":64000000,""count"":1},{""price"":58000000,""count"":1},{""price"":73000000,""count"":1},{""price"":60000000,""count"":1},{""price"":85000000,""count"":1},{""price"":59000000,""count"":1},{""price"":58000000,""count"":1},{""price"":54000000,""count"":1},{""price"":58000000,""count"":1},{""price"":78000000,""count"":1},{""price"":58000000,""count"":1},{""price"":73000000,""count"":1},{""price"":72000000,""count"":1},{""price"":58000000,""count"":1},{""price"":58000000,""count"":1}]"
0,61bcf6c291d31c9d3da9f0a4,1,1639946103117,MASTER_SKULL_TIER_5,Master Skull - Tier 5,44900000,84f422220c1d4dc799cba879406f0a1f,MASTER_SKULL_TIER_5,"[{""price"":45900000,""count"":1},{""price"":44900000,""count"":1},{""price"":46900000,""count"":1},{""price"":48000000,""count"":1},{""price"":49400000,""count"":1},{""price"":47490000,""count"":1},{""price"":47500000,""count"":1},{""price"":44900000,""count"":1},{""price"":44998000,""count"":1},{""price"":45100000,""count"":1},{""price"":45129000,""count"":1},{""price"":49500000,""count"":1},{""price"":44999888,""count"":1},{""price"":47350000,""count"":1},{""price"":46999000,""count"":1},{""price"":44999000,""count"":1},{""price"":49000000,""count"":1},{""price"":49000000,""count"":1},{""price"":48000000,""count"":1},{""price"":45128000,""count"":1},{""price"":47500000,""count"":1},{""price"":45690420,""count"":1},{""price"":48800000,""count"":1},{""price"":47988888,""count"":1},{""price"":45130000,""count"":1},{""price"":46900000,""count"":1},{""price"":51000000,""count"":1},{""price"":45128000,""count"":1},{""price"":51000000,""count"":1},{""price"":47350000,""count"":1},{""price"":47350000,""count"":1},{""price"":47988888,""count"":1}]"
0,61bcf6c291d31c9d3da9f0b4,1,1639794156327,SUPERB_CARROT_CANDY,Superb Carrot Candy,1339998,873d4db64aeb47859a2215336a44a59f,SUPERB_CARROT_CANDY,"[{""price"":1500000,""count"":1},{""price"":1450000,""count"":1},{""price"":1350000,""count"":1},{""price"":1450000,""count"":1},{""price"":5000000,""count"":3},{""price"":1500000,""count"":1},{""price"":1800000,""count"":1},{""price"":1400000,""count"":1},{""price"":1800000,""count"":1},{""price"":6000000,""count"":3},{""price"":1450000,""count"":1},{""price"":1499998,""count"":1},{""price"":1800000,""count"":1},{""price"":1800000,""count"":1},{""price"":1350000,""count"":1},{""price"":1350000,""count"":1},{""price"":1400000,""count"":1},{""price"":1400000,""count"":1},{""price"":13400000,""count"":10},{""price"":1350000,""count"":1},{""price"":1390000,""count"":1},{""price"":1800000,""count"":1},{""price"":1339998,""count"":1},{""price"":1500000,""count"":1},{""price"":1800000,""count"":1},{""price"":1450000,""count"":1},{""price"":5000000,""count"":3},{""price"":1339998,""count"":1},{""price"":1425000,""count"":1},{""price"":1390000,""count"":1},{""price"":1499998,""count"":1},{""price"":1350000,""count"":1},{""price"":14200000,""count"":10},{""price"":5000000,""count"":3},{""price"":5000000,""count"":3},{""price"":1350000,""count"":1},{""price"":5000000,""count"":3},{""price"":13500000,""count"":10},{""price"":1400000,""count"":1},{""price"":1400000,""count"":1},{""price"":1400000,""count"":1},{""price"":5000000,""count"":3},{""price"":1750000,""count"":1},{""price"":1500000,""count"":1},{""price"":1400000,""count"":1},{""price"":1350000,""count"":1},{""price"":1339998,""count"":1},{""price"":1360000,""count"":1},{""price"":1800000,""count"":1},{""price"":7500000,""count"":5},{""price"":1400000,""count"":1},{""price"":1450000,""count"":1},{""price"":1800000,""count"":1},{""price"":1800000,""count"":1},{""price"":1800000,""count"":1},{""price"":1500000,""count"":1},{""price"":1350000,""count"":1},{""price"":1350000,""count"":1},{""price"":1800000,""count"":1},{""price"":1400000,""count"":1},{""price"":1500000,""count"":1},{""price"":5000000,""count"":3},{""price"":1339998,""count"":1},{""price"":1350000,""count"":1},{""price"":1339998,""count"":1},{""price"":13500000,""count"":10},{""price"":1750000,""count"":1},{""price"":1350000,""count"":1},{""price"":1800000,""count"":1},{""price"":1500000,""count"":1},{""price"":1350000,""count"":1},{""price"":1360000,""count"":1},{""price"":1450000,""count"":1},{""price"":13500000,""count"":10},{""price"":13390000,""count"":10},{""price"":13390000,""count"":10},{""price"":1800000,""count"":1},{""price"":5000000,""count"":3},{""price"":1450000,""count"":1},{""price"":1350000,""count"":1},{""price"":1339998,""count"":1},{""price"":1360000,""count"":1},{""price"":5000000,""count"":3},{""price"":5000000,""count"":3},{""price"":1339998,""count"":1},{""price"":1350000,""count"":1},{""price"":1450000,""count"":1},{""price"":1400000,""count"":1}]"
0,61bcf6c291d31c9d3da9f0bb,1,1639793038166,LVL_1_LEGENDARY_AMMONITE,[lvl 1] Legendary Ammonite,425000,33a84a51a7a448e4a0d2c86ac7b990c6,LVL_1_LEGENDARY_AMMONITE,"[{""price"":1850000,""count"":1},{""price"":1600000,""count"":1},{""price"":600000,""count"":1},{""price"":1600000,""count"":1},{""price"":800000,""count"":1},{""price"":425000,""count"":1},{""price"":2000000,""count"":1},{""price"":450000,""count"":1},{""price"":599000,""count"":1},{""price"":450000,""count"":1},{""price"":1600000,""count"":1},{""price"":450000,""count"":1},{""price"":450000,""count"":1},{""price"":650000,""count"":1},{""price"":499000,""count"":1},{""price"":500000,""count"":1},{""price"":1799900,""count"":1},{""price"":1890000,""count"":1},{""price"":450000,""count"":1},{""price"":450000,""count"":1},{""price"":600000,""count"":1},{""price"":8888888,""count"":1},{""price"":500000,""count"":1},{""price"":450000,""count"":1},{""price"":450000,""count"":1},{""price"":450000,""count"":1},{""price"":450000,""count"":1},{""price"":450000,""count"":1},{""price"":425000,""count"":1},{""price"":600000,""count"":1},{""price"":450000,""count"":1},{""price"":1849000,""count"":1},{""price"":650000,""count"":1},{""price"":599000,""count"":1},{""price"":600000,""count"":1},{""price"":1550000,""count"":1},{""price"":500000,""count"":1},{""price"":450000,""count"":1},{""price"":599000,""count"":1},{""price"":1899900,""count"":1},{""price"":1890000,""count"":1},{""price"":1600000,""count"":1},{""price"":599000,""count"":1},{""price"":499000,""count"":1},{""price"":600000,""count"":1},{""price"":688000,""count"":1},{""price"":450000,""count"":1},{""price"":800000,""count"":1},{""price"":800000,""count"":1},{""price"":688000,""count"":1},{""price"":1550000,""count"":1},{""price"":444000,""count"":1}]"
0,61bcf6c291d31c9d3da9f0ce,1,1639859418563,ULTIMATE_SWARM_2,Ultimate Swarm 2,1200000,5d39ea5ccffa4f46a7abed7f1d834f63,ULTIMATE_SWARM_2,"[{""price"":1699999,""count"":1},{""price"":1500000,""count"":1},{""price"":1690000,""count"":1},{""price"":1500000,""count"":1},{""price"":1599000,""count"":1},{""price"":1500000,""count"":1},{""price"":1444000,""count"":1},{""price"":1698999,""count"":1},{""price"":1600000,""count"":1},{""price"":1200000,""count"":1},{""price"":1700000,""count"":1}]"
