__v,_id,buyOrders,buyPrice,buyVolume,id,name,sellOrders,sellPrice,sellVolume
0,614ba23fafe1ed4d9d5c1888,222,147.74854396381113,161435,ENCHANTED_ENDER_PEARL,Enchanted Ender Pearl,53,129.42250219207165,819929
0,614ba23fafe1ed4d9d5c18a4,225,2502.2870129870125,19517,UNSTABLE_FRAGMENT,Unstable Fragment,75,2335.5,107916
0,614ba23fafe1ed4d9d5c18ba,152,9228.969995289684,76115,PURPLE_CANDY,Purple Candy,29,9000,295676
0,614ba23fafe1ed4d9d5c18e5,36,153772.03513513514,1797,POLISHED_PUMPKIN,Polished Pumpkin,37,137895.40445475138,14024
0,614ba23fafe1ed4d9d5c190e,96,67488.7597826087,21176,ENCHANTED_FERMENTED_SPIDER_EYE,Enchanted Fermented Spider Eye,44,62184.315636588384,52272
0,614ba240afe1ed4d9d5c1921,25,78.7,211491,SPIKED_BAIT,Spiked Bait,43,41.674995087889,849649
0,614ba240afe1ed4d9d5c1934,228,141981.69889502763,76156,ENCHANTED_GOLD_BLOCK,Enchanted Gold Block,130,134474.33901905656,157843
0,614ba240afe1ed4d9d5c194c,26,4.140895669291338,180215,ROUGH_JADE_GEM,Rough Jade Gem,30,2.3,1888779
0,614ba240afe1ed4d9d5c195f,153,847.98235424436,866640,ENCHANTED_JUNGLE_LOG,Enchanted Jungle Log,51,748.0630128701374,355078
0,614ba240afe1ed4d9d5c1972,221,2563.508953805961,364841,ENCHANTED_FLINT,Enchanted Flint,39,2440.3,297349
0,614ba240afe1ed4d9d5c1986,61,10.1,359967,IRON_INGOT,Iron Ingot,99,8.5,5507738
0,614ba240afe1ed4d9d5c1999,23,161498.3837837838,5221,ENCHANTED_EMERALD_BLOCK,Enchanted Emerald Block,115,151048.3215986678,244915
0,614ba240afe1ed4d9d5c19ae,33,415263.39308900526,2530,NULL_OVOID,Null Ovoid,31,134128.31433359795,82797
0,614ba240afe1ed4d9d5c19ca,179,476.2604595115681,589982,ENCHANTED_CLAY_BALL,Enchanted Clay Ball,98,472.0519404375403,1851869
0,614ba240afe1ed4d9d5c19de,13,4.199250393186135,327213,ROUGH_SAPPHIRE_GEM,Rough Sapphire Gem,33,1.7,2147480
0,614ba240afe1ed4d9d5c19f1,32,19.5,315079,GLOWSTONE_DUST,Glowstone Dust,73,14.141865127196601,1582036
0,614ba240afe1ed4d9d5c1a05,74,7.914952731471458,691406,GOLD_INGOT,Gold Ingot,19,6.6,845445
0,614ba240afe1ed4d9d5c1a1a,102,43390.168269230766,59271,REVENANT_VISCERA,Revenant Viscera,72,42423.925157232705,121447
0,614ba241afe1ed4d9d5c1a41,20,10530214.92857143,1427,PERFECT_AMETHYST_GEM,Perfect Amethyst Gem,48,1415831.6947081713,30053
0,614ba241afe1ed4d9d5c1a54,11,109998.88278145695,7310,TARANTULA_SILK,Tarantula Silk,82,100501.8,28710
0,614ba241afe1ed4d9d5c1a6b,61,244390.91818181818,11424,TITANIC_EXP_BOTTLE,Titanic Exp Bottle,69,236776.80000000002,5376
0,614ba241afe1ed4d9d5c1a84,375,2658.5925588157547,337307,ENCHANTED_MUTTON,Enchanted Mutton,34,2409.2002318550676,219622
0,614ba241afe1ed4d9d5c1a97,445,2666.1506289715994,361725,NULL_SPHERE,Null Sphere,630,2571.9193561371653,5790413
0,614ba241afe1ed4d9d5c1aac,104,252292.05861027192,15934,SUPER_EGG,Super Egg,42,234960.70797101452,5143
0,614ba241afe1ed4d9d5c1ac0,138,1587.967634043429,872818,ENCHANTED_IRON,Enchanted Iron,89,1512.3166585246704,628908
0,614ba241afe1ed4d9d5c1ad3,152,609888.902,2103,SUPER_COMPACTOR_3000,Super Compactor 3000,824,594262.3553903345,12717
0,614ba241afe1ed4d9d5c1aef,77,816642.0438923397,19617,STOCK_OF_STONKS,Stock Of Stonks,89,710197.484742647,189890
0,614ba241afe1ed4d9d5c1b04,43,10.839127747859099,443566,MITHRIL_ORE,Mithril Ore,65,9.068608920949131,3764505
0,614ba241afe1ed4d9d5c1b18,49,4451.4,22177,ENCHANTED_HAY_BLOCK,Enchanted Hay Block,82,4245.60229604299,57459
0,614ba241afe1ed4d9d5c1b2f,90,469.43689880723355,101964,ENCHANTED_PAPER,Enchanted Paper,25,334.00732779677577,211205
0,614ba241afe1ed4d9d5c1b42,457,588.5567741935484,252362,ENCHANTED_BONE,Enchanted Bone,112,474.20479415347137,867991
0,614ba241afe1ed4d9d5c1b54,79,7129.525217391305,110430,ENCHANTED_TITANIUM,Enchanted Titanium,106,6776.004514799551,247650
0,614ba242afe1ed4d9d5c1b68,151,205286.22456344587,34795,ENCHANTED_DIAMOND_BLOCK,Enchanted Diamond Block,665,195499.89908884102,4078388
0,614ba242afe1ed4d9d5c1ba3,179,24.17089894606324,387036,SPOOKY_BAIT,Spooky Bait,22,13.7,652749
0,614ba242afe1ed4d9d5c1bbb,109,165294.3,3257,SUPERIOR_FRAGMENT,Superior Fragment,83,151055.0074520717,157135
0,614ba242afe1ed4d9d5c1bd0,39,2456580.513888889,198,MAGMA_BUCKET,Magma Bucket,310,2071205.3933333333,2780
0,614ba242afe1ed4d9d5c1be3,65,7.808754374722728,961871,EMERALD,Emerald,30,5.309007993441279,1327373
0,614ba242afe1ed4d9d5c1bf7,100,3667.191798941799,29267,ENCHANTED_RABBIT_FOOT,Enchanted Rabbit Foot,228,2283.66532079646,495890
0,614ba242afe1ed4d9d5c1c0c,61,76,165553,LIGHT_BAIT,Light Bait,88,40,880149
0,614ba242afe1ed4d9d5c1c23,317,35550.33448275862,6635,HOT_POTATO_BOOK,Hot Potato Book,181,34446.72608695652,5680
0,614ba242afe1ed4d9d5c1c36,150,1317.0525577557755,58757,ENCHANTED_ICE,Enchanted Ice,172,1201.8295283340274,951096
0,614ba242afe1ed4d9d5c1c51,436,4.364069615401957,1522881,CLAY_BALL,Clay Ball,42,2,2596866
0,614ba242afe1ed4d9d5c1c66,120,3798.179286798179,16890,OLD_FRAGMENT,Old Fragment,20,2960.708627626285,77689
0,614ba242afe1ed4d9d5c1c7a,109,13118.538259109313,22079,GREEN_GIFT,Green Gift,40,11542.933140703519,178724
0,614ba242afe1ed4d9d5c1c8e,50,2002449.1199999999,218,FLAWLESS_AMETHYST_GEM,Flawless Amethyst Gem,143,1810128.3052631577,1210
0,614ba242afe1ed4d9d5c1ca1,109,4.078856557976313,1005241,ROUGH_TOPAZ_GEM,Rough Topaz Gem,43,3.028011167910335,2788605
0,614ba243afe1ed4d9d5c1cb5,234,59.086601077535725,196339,PACKED_ICE,Packed Ice,79,56.62701716908882,2873756
0,614ba243afe1ed4d9d5c1ccb,234,4.316098745447187,1011430,ROUGH_AMBER_GEM,Rough Amber Gem,7,2.2,267949
0,614ba243afe1ed4d9d5c1ce3,62,149.72693977211068,157943,WATER_LILY,Water Lily,63,131.9,2488901
0,614ba243afe1ed4d9d5c1cf6,26,2.1999046029096117,422619,LOG_2,Log 2,18,1.2,796167
0,614ba243afe1ed4d9d5c1d0b,50,22687.19907359753,52357,HAMSTER_WHEEL,Hamster Wheel,28,20847.189119170984,105934
0,614ba243afe1ed4d9d5c1d1f,75,26967.93635235732,39416,FINE_AMBER_GEM,Fine Amber Gem,41,25600.522321428572,1946
0,614ba243afe1ed4d9d5c1d33,305,1913.2741442833371,782938,ENCHANTED_OBSIDIAN,Enchanted Obsidian,70,1878.1421600183933,807496
0,614ba243afe1ed4d9d5c1d44,151,689.2443796566246,134234,ENCHANTED_COAL,Enchanted Coal,85,644.4073481755819,1006445
0,614ba243afe1ed4d9d5c1d53,259,1132.536376489598,230691,ENCHANTED_QUARTZ,Enchanted Quartz,117,1042.3,1439156
0,614ba243afe1ed4d9d5c1d6c,217,4.220260469626467,5995158,COAL,Coal,108,3.548953304551867,6275686
0,614ba243afe1ed4d9d5c1d7f,150,7.334950608775557,3211103,ENDER_PEARL,Ender Pearl,32,5.227132794592515,1146531
0,614ba243afe1ed4d9d5c1d8f,58,113998.3906976744,5821,ENCHANTED_COAL_BLOCK,Enchanted Coal Block,123,110062.01220285262,25654
0,614ba243afe1ed4d9d5c1da6,70,33261.12962962963,12325,WEREWOLF_SKIN,Werewolf Skin,63,22380.218774373257,123232
0,614ba244afe1ed4d9d5c1db8,136,400.64002943340694,25131,ENCHANTED_PRISMARINE_CRYSTALS,Enchanted Prismarine Crystals,6,400,162420
0,614ba244afe1ed4d9d5c1dc9,39,11999993.971428571,266,PERFECT_TOPAZ_GEM,Perfect Topaz Gem,148,1083119.8634307256,98517
0,614ba244afe1ed4d9d5c1df0,21,24988218.60714286,144,DAEDALUS_STICK,Daedalus Stick,67,21876205.066666666,1779
0,614ba244afe1ed4d9d5c1e0b,59,83979.2,13557,ENCHANTED_WET_SPONGE,Enchanted Wet Sponge,24,80000.1021611002,14220
0,614ba244afe1ed4d9d5c1e26,44,319.61675956893345,124395,FLAWED_JADE_GEM,Flawed Jade Gem,85,284.199107976524,3147409
0,614ba244afe1ed4d9d5c1e3a,326,2468.5522218087085,483702,ENCHANTED_RAW_FISH,Enchanted Raw Fish,39,2303.8,551828
0,614ba244afe1ed4d9d5c1e4d,16,6.695853398522223,198810,ENDER_STONE,Ender Stone,41,4.621153673432729,2304901
0,614ba244afe1ed4d9d5c1e61,38,25359.092316647264,11191,FOUL_FLESH,Foul Flesh,34,24740.88235672891,59893
0,614ba244afe1ed4d9d5c1e77,40,12.5,535271,QUARTZ,Quartz,44,9.913520849054308,1042336
0,61897d16ef783fa0d4d5060b,66,56230.22576064909,3025,GOBLIN_EGG_YELLOW,Goblin Egg Yellow,18,43628.8,2523
0,61897d16ef783fa0d4d50750,72,7118.7,12168,CHEESE_FUEL,Cheese Fuel,26,6574.930026572188,98127
0,61897d17ef783fa0d4d5098f,76,17434.3887477314,3062,GOBLIN_EGG_RED,Goblin Egg Red,11,15914.182941176472,7847
0,61897d17ef783fa0d4d50a21,62,832247.3333333334,142,GOBLIN_EGG_BLUE,Goblin Egg Blue,58,442926.82849447127,151198
0,61897d18ef783fa0d4d50c00,53,10498.704216867469,7466,GOBLIN_EGG_GREEN,Goblin Egg Green,90,8002.5,80541
0,61897d18ef783fa0d4d50c30,26,8652.835616438355,3212,ARACHNE_KEEPER_FRAGMENT,Arachne Keeper Fragment,21,6495.605181898847,22920
0,61897d18ef783fa0d4d50c4b,219,91512.92089552237,23749,WORM_MEMBRANE,Worm Membrane,128,89246.25457875458,38202
0,61897d18ef783fa0d4d50ce2,121,7978.4557945041815,41031,GOBLIN_EGG,Goblin Egg,342,7116.769925646432,331266
0,61897d19ef783fa0d4d50e3c,55,1524.6380998080613,30108,SOUL_STRING,Soul String,26,1102.8,184795
